ds,y,add_1,add_2,add_3
2020-03-29 15:30:00,1294000.0,6,0,0
2020-03-29 15:45:00,1294207.0,6,0,0
2020-03-29 16:00:00,1294625.0,6,0,0
2020-03-29 16:15:00,1294774.0,6,0,0
2020-03-29 16:30:00,1295290.0,6,0,0
2020-03-29 16:45:00,1295120.0,6,0,0
2020-03-29 17:00:00,1295636.0,6,0,0
2020-03-29 17:15:00,1295498.0,6,0,0
2020-03-29 17:30:00,1295877.0,6,0,0
2020-03-29 17:45:00,1295625.0,6,0,0
2020-03-29 18:00:00,1295920.0,6,0,0
2020-03-29 18:15:00,1295868.0,6,0,0
2020-03-29 18:30:00,1295576.0,6,0,0
2020-03-29 18:45:00,1294989.0,6,0,0
2020-03-29 19:00:00,1295079.0,6,0,0
2020-03-29 19:15:00,1295196.0,6,0,0
2020-03-29 19:30:00,1294763.0,6,0,0
2020-03-29 19:45:00,1294374.0,6,0,0
2020-03-29 20:00:00,1293824.0,6,0,0
2020-03-29 20:15:00,1293104.0,6,0,0
2020-03-29 20:30:00,1292288.0,6,0,0
2020-03-29 20:45:00,1291218.0,6,0,0
2020-03-29 21:00:00,1289700.0,6,0,0
2020-03-29 21:15:00,1287741.0,6,0,0
2020-03-29 21:30:00,1285131.0,6,0,0
2020-03-29 21:45:00,1281901.0,6,0,0
2020-03-29 22:00:00,1278206.0,6,0,0
2020-03-29 22:15:00,1273707.0,6,0,0
2020-03-29 22:30:00,1267763.0,6,0,0
2020-03-29 22:45:00,1261551.0,6,0,0
2020-03-29 23:00:00,1253976.0,6,0,0
2020-03-29 23:15:00,1246703.0,6,0,0
2020-03-29 23:30:00,1239169.0,6,0,0
2020-03-29 23:45:00,1231521.0,6,0,0
2020-03-30 00:00:00,1223386.0,0,0,0
2020-03-30 00:15:00,1216720.0,0,0,0
2020-03-30 00:30:00,1210271.0,0,0,0
2020-03-30 00:45:00,1204247.0,0,0,0
2020-03-30 01:00:00,1198826.0,0,0,0
2020-03-30 01:15:00,1194181.0,0,0,0
2020-03-30 01:30:00,1190019.0,0,0,0
2020-03-30 01:45:00,1186769.0,0,0,0
2020-03-30 02:00:00,1183416.0,0,0,0
2020-03-30 02:15:00,1180896.0,0,0,0
2020-03-30 02:30:00,1178773.0,0,0,0
2020-03-30 02:45:00,1177009.0,0,0,0
2020-03-30 03:00:00,1175415.0,0,0,0
2020-03-30 03:15:00,1174220.0,0,0,0
2020-03-30 03:30:00,1173108.0,0,0,0
2020-03-30 03:45:00,1172365.0,0,0,0
2020-03-30 04:00:00,1171713.0,0,0,0
2020-03-30 04:15:00,1171372.0,0,0,0
2020-03-30 04:30:00,1171214.0,0,0,0
2020-03-30 04:45:00,1171686.0,0,0,0
2020-03-30 05:00:00,1172076.0,0,0,0
2020-03-30 05:15:00,1173189.0,0,0,0
2020-03-30 05:30:00,1174615.0,0,0,0
2020-03-30 05:45:00,1177285.0,0,0,0
2020-03-30 06:00:00,1180150.0,0,0,0
2020-03-30 06:15:00,1184138.0,0,0,0
2020-03-30 06:30:00,1188761.0,0,0,0
2020-03-30 06:45:00,1194842.0,0,0,0
2020-03-30 07:00:00,1201311.0,0,0,0
2020-03-30 07:15:00,1208127.0,0,0,0
2020-03-30 07:30:00,1215050.0,0,0,0
2020-03-30 07:45:00,1221705.0,0,0,0
2020-03-30 08:00:00,1229178.0,0,0,0
2020-03-30 08:15:00,1236092.0,0,0,0
2020-03-30 08:30:00,1242571.0,0,0,0
2020-03-30 08:45:00,1248665.0,0,0,0
2020-03-30 09:00:00,1255212.0,0,0,0
2020-03-30 09:15:00,1260555.0,0,0,0
2020-03-30 09:30:00,1265144.0,0,0,0
2020-03-30 09:45:00,1268978.0,0,0,0
2020-03-30 10:00:00,1272585.0,0,0,0
2020-03-30 10:15:00,1275776.0,0,0,0
2020-03-30 10:30:00,1278129.0,0,0,0
2020-03-30 10:45:00,1280204.0,0,0,0
2020-03-30 11:00:00,1282334.0,0,0,0
2020-03-30 11:15:00,1283851.0,0,0,0
2020-03-30 11:30:00,1285281.0,0,0,0
2020-03-30 11:45:00,1286625.0,0,0,0
2020-03-30 12:00:00,1287716.0,0,0,0
2020-03-30 12:15:00,1288674.0,0,0,0
2020-03-30 12:30:00,1289972.0,0,0,0
2020-03-30 12:45:00,1290104.0,0,0,0
2020-03-30 13:00:00,1291002.0,0,0,0
2020-03-30 13:15:00,1291570.0,0,0,0
2020-03-30 13:30:00,1291836.0,0,0,0
2020-03-30 13:45:00,1292059.0,0,0,0
2020-03-30 14:00:00,1292341.0,0,0,0
2020-03-30 14:15:00,1292583.0,0,0,0
2020-03-30 14:30:00,1292908.0,0,0,0
2020-03-30 14:45:00,1292890.0,0,0,0
2020-03-30 15:00:00,1293539.0,0,0,0
2020-03-30 15:15:00,1293674.0,0,0,0
2020-03-30 15:30:00,1294014.0,0,0,0
2020-03-30 15:45:00,1294133.0,0,0,0
2020-03-30 16:00:00,1294586.0,0,0,0
2020-03-30 16:15:00,1295002.0,0,0,0
2020-03-30 16:30:00,1295085.0,0,0,0
2020-03-30 16:45:00,1295264.0,0,0,0
2020-03-30 17:00:00,1296071.0,0,0,0
2020-03-30 17:15:00,1296575.0,0,0,0
2020-03-30 17:30:00,1297099.0,0,0,0
2020-03-30 17:45:00,1297350.0,0,0,0
2020-03-30 18:00:00,1298111.0,0,0,0
2020-03-30 18:15:00,1298386.0,0,0,0
2020-03-30 18:30:00,1297824.0,0,0,0
2020-03-30 18:45:00,1297774.0,0,0,0
2020-03-30 19:00:00,1297689.0,0,0,0
2020-03-30 19:15:00,1297436.0,0,0,0
2020-03-30 19:30:00,1297329.0,0,0,0
2020-03-30 19:45:00,1296962.0,0,0,0
2020-03-30 20:00:00,1296603.0,0,0,0
2020-03-30 20:15:00,1296006.0,0,0,0
2020-03-30 20:30:00,1295192.0,0,0,0
2020-03-30 20:45:00,1294326.0,0,0,0
2020-03-30 21:00:00,1292857.0,0,0,0
2020-03-30 21:15:00,1291166.0,0,0,0
2020-03-30 21:30:00,1288485.0,0,0,0
2020-03-30 21:45:00,1285234.0,0,0,0
2020-03-30 22:00:00,1281720.0,0,0,0
2020-03-30 22:15:00,1277104.0,0,0,0
2020-03-30 22:30:00,1270660.0,0,0,0
2020-03-30 22:45:00,1263910.0,0,0,0
2020-03-30 23:00:00,1256170.0,0,0,0
2020-03-30 23:15:00,1248716.0,0,0,0
2020-03-30 23:30:00,1240631.0,0,0,0
2020-03-30 23:45:00,1233377.0,0,0,0
2020-03-31 00:00:00,1225242.0,1,0,0
2020-03-31 00:15:00,1218312.0,1,0,0
2020-03-31 00:30:00,1211798.0,1,0,0
2020-03-31 00:45:00,1205911.0,1,0,0
2020-03-31 01:00:00,1200409.0,1,0,0
2020-03-31 01:15:00,1195735.0,1,0,0
2020-03-31 01:30:00,1191921.0,1,0,0
2020-03-31 01:45:00,1188645.0,1,0,0
2020-03-31 02:00:00,1184916.0,1,0,0
2020-03-31 02:15:00,1182561.0,1,0,0
2020-03-31 02:30:00,1180424.0,1,0,0
2020-03-31 02:45:00,1178824.0,1,0,0
2020-03-31 03:00:00,1177281.0,1,0,0
2020-03-31 03:15:00,1176117.0,1,0,0
2020-03-31 03:30:00,1175309.0,1,0,0
2020-03-31 03:45:00,1174608.0,1,0,0
2020-03-31 04:00:00,1173908.0,1,0,0
2020-03-31 04:15:00,1173568.0,1,0,0
2020-03-31 04:30:00,1173359.0,1,0,0
2020-03-31 04:45:00,1173803.0,1,0,0
2020-03-31 05:00:00,1174272.0,1,0,0
2020-03-31 05:15:00,1175473.0,1,0,0
2020-03-31 05:30:00,1176790.0,1,0,0
2020-03-31 05:45:00,1179338.0,1,0,0
2020-03-31 06:00:00,1182376.0,1,0,0
2020-03-31 06:15:00,1186771.0,1,0,0
2020-03-31 06:30:00,1191182.0,1,0,0
2020-03-31 06:45:00,1197006.0,1,0,0
2020-03-31 07:00:00,1203481.0,1,0,0
2020-03-31 07:15:00,1210198.0,1,0,0
2020-03-31 07:30:00,1216779.0,1,0,0
2020-03-31 07:45:00,1223361.0,1,0,0
2020-03-31 08:00:00,1230405.0,1,0,0
2020-03-31 08:15:00,1236917.0,1,0,0
2020-03-31 08:30:00,1243264.0,1,0,0
2020-03-31 08:45:00,1249961.0,1,0,0
2020-03-31 09:00:00,1256485.0,1,0,0
2020-03-31 09:15:00,1262077.0,1,0,0
2020-03-31 09:30:00,1266919.0,1,0,0
2020-03-31 09:45:00,1270820.0,1,0,0
2020-03-31 10:00:00,1274181.0,1,0,0
2020-03-31 10:15:00,1277201.0,1,0,0
2020-03-31 10:30:00,1279780.0,1,0,0
2020-03-31 10:45:00,1281810.0,1,0,0
2020-03-31 11:00:00,1283500.0,1,0,0
2020-03-31 11:15:00,1285388.0,1,0,0
2020-03-31 11:30:00,1287112.0,1,0,0
2020-03-31 11:45:00,1288284.0,1,0,0
2020-03-31 12:00:00,1289325.0,1,0,0
2020-03-31 12:15:00,1290289.0,1,0,0
2020-03-31 12:30:00,1290929.0,1,0,0
2020-03-31 12:45:00,1291330.0,1,0,0
2020-03-31 13:00:00,1292183.0,1,0,0
2020-03-31 13:15:00,1292501.0,1,0,0
2020-03-31 13:30:00,1292976.0,1,0,0
2020-03-31 13:45:00,1292939.0,1,0,0
2020-03-31 14:00:00,1293286.0,1,0,0
2020-03-31 14:15:00,1293469.0,1,0,0
2020-03-31 14:30:00,1293688.0,1,0,0
2020-03-31 14:45:00,1293893.0,1,0,0
2020-03-31 15:00:00,1294396.0,1,0,0
2020-03-31 15:15:00,1294444.0,1,0,0
2020-03-31 15:30:00,1294701.0,1,0,0
2020-03-31 15:45:00,1294950.0,1,0,0
2020-03-31 16:00:00,1295174.0,1,0,0
2020-03-31 16:15:00,1295230.0,1,0,0
2020-03-31 16:30:00,1295229.0,1,0,0
2020-03-31 16:45:00,1295621.0,1,0,0
2020-03-31 17:00:00,1296623.0,1,0,0
2020-03-31 17:15:00,1296781.0,1,0,0
2020-03-31 17:30:00,1297293.0,1,0,0
2020-03-31 17:45:00,1297489.0,1,0,0
2020-03-31 18:00:00,1298157.0,1,0,0
2020-03-31 18:15:00,1298388.0,1,0,0
2020-03-31 18:30:00,1298392.0,1,0,0
2020-03-31 18:45:00,1298299.0,1,0,0
2020-03-31 19:00:00,1298167.0,1,0,0
2020-03-31 19:15:00,1298076.0,1,0,0
2020-03-31 19:30:00,1298018.0,1,0,0
2020-03-31 19:45:00,1297320.0,1,0,0
2020-03-31 20:00:00,1297316.0,1,0,0
2020-03-31 20:15:00,1296738.0,1,0,0
2020-03-31 20:30:00,1295822.0,1,0,0
2020-03-31 20:45:00,1294615.0,1,0,0
2020-03-31 21:00:00,1293373.0,1,0,0
2020-03-31 21:15:00,1291479.0,1,0,0
2020-03-31 21:30:00,1289132.0,1,0,0
2020-03-31 21:45:00,1285939.0,1,0,0
2020-03-31 22:00:00,1282474.0,1,0,0
2020-03-31 22:15:00,1277787.0,1,0,0
2020-03-31 22:30:00,1270889.0,1,0,0
2020-03-31 22:45:00,1264188.0,1,0,0
2020-03-31 23:00:00,1256405.0,1,0,0
2020-03-31 23:15:00,1249276.0,1,0,0
2020-03-31 23:30:00,1241283.0,1,0,0
2020-03-31 23:45:00,1234032.0,1,0,0
2020-04-01 00:00:00,1225903.0,2,1,1
2020-04-01 00:15:00,1219257.0,2,1,1
2020-04-01 00:30:00,1213015.0,2,1,1
2020-04-01 00:45:00,1206915.0,2,1,1
2020-04-01 01:00:00,1201460.0,2,1,1
2020-04-01 01:15:00,1196691.0,2,1,1
2020-04-01 01:30:00,1192691.0,2,1,1
2020-04-01 01:45:00,1189327.0,2,1,1
2020-04-01 02:00:00,1185277.0,2,1,1
2020-04-01 02:15:00,1182622.0,2,1,1
2020-04-01 02:30:00,1179948.0,2,1,1
2020-04-01 02:45:00,1178185.0,2,1,1
2020-04-01 03:00:00,1176630.0,2,1,1
2020-04-01 03:15:00,1175500.0,2,1,1
2020-04-01 03:30:00,1174536.0,2,1,1
2020-04-01 03:45:00,1173886.0,2,1,1
2020-04-01 04:00:00,1173167.0,2,1,1
2020-04-01 04:15:00,1172814.0,2,1,1
2020-04-01 04:30:00,1172406.0,2,1,1
2020-04-01 04:45:00,1172857.0,2,1,1
2020-04-01 05:00:00,1173255.0,2,1,1
2020-04-01 05:15:00,1174378.0,2,1,1
2020-04-01 05:30:00,1175790.0,2,1,1
2020-04-01 05:45:00,1178460.0,2,1,1
2020-04-01 06:00:00,1181685.0,2,1,1
2020-04-01 06:15:00,1185987.0,2,1,1
2020-04-01 06:30:00,1190413.0,2,1,1
2020-04-01 06:45:00,1196521.0,2,1,1
2020-04-01 07:00:00,1202842.0,2,1,1
2020-04-01 07:15:00,1209357.0,2,1,1
2020-04-01 07:30:00,1215985.0,2,1,1
2020-04-01 07:45:00,1222490.0,2,1,1
2020-04-01 08:00:00,1229404.0,2,1,1
2020-04-01 08:15:00,1236626.0,2,1,1
2020-04-01 08:30:00,1243423.0,2,1,1
2020-04-01 08:45:00,1249710.0,2,1,1
2020-04-01 09:00:00,1256309.0,2,1,1
2020-04-01 09:15:00,1262024.0,2,1,1
2020-04-01 09:30:00,1266846.0,2,1,1
2020-04-01 09:45:00,1270849.0,2,1,1
2020-04-01 10:00:00,1274382.0,2,1,1
2020-04-01 10:15:00,1277373.0,2,1,1
2020-04-01 10:30:00,1280091.0,2,1,1
2020-04-01 10:45:00,1282169.0,2,1,1
2020-04-01 11:00:00,1284535.0,2,1,1
2020-04-01 11:15:00,1286152.0,2,1,1
2020-04-01 11:30:00,1287703.0,2,1,1
2020-04-01 11:45:00,1288764.0,2,1,1
2020-04-01 12:00:00,1290296.0,2,1,1
2020-04-01 12:15:00,1291384.0,2,1,1
2020-04-01 12:30:00,1292393.0,2,1,1
2020-04-01 12:45:00,1293106.0,2,1,1
2020-04-01 13:00:00,1293835.0,2,1,1
2020-04-01 13:15:00,1294416.0,2,1,1
2020-04-01 13:30:00,1294715.0,2,1,1
2020-04-01 13:45:00,1294901.0,2,1,1
2020-04-01 14:00:00,1294892.0,2,1,1
2020-04-01 14:15:00,1295521.0,2,1,1
2020-04-01 14:30:00,1295603.0,2,1,1
2020-04-01 14:45:00,1295855.0,2,1,1
2020-04-01 15:00:00,1295897.0,2,1,1
2020-04-01 15:15:00,1296317.0,2,1,1
2020-04-01 15:30:00,1296388.0,2,1,1
2020-04-01 15:45:00,1296572.0,2,1,1
2020-04-01 16:00:00,1296721.0,2,1,1
2020-04-01 16:15:00,1297191.0,2,1,1
2020-04-01 16:30:00,1297358.0,2,1,1
2020-04-01 16:45:00,1297906.0,2,1,1
2020-04-01 17:00:00,1298845.0,2,1,1
2020-04-01 17:15:00,1299372.0,2,1,1
2020-04-01 17:30:00,1299657.0,2,1,1
2020-04-01 17:45:00,1299960.0,2,1,1
2020-04-01 18:00:00,1300640.0,2,1,1
2020-04-01 18:15:00,1300746.0,2,1,1
2020-04-01 18:30:00,1301117.0,2,1,1
2020-04-01 18:45:00,1301087.0,2,1,1
2020-04-01 19:00:00,1301176.0,2,1,1
2020-04-01 19:15:00,1300768.0,2,1,1
2020-04-01 19:30:00,1300826.0,2,1,1
2020-04-01 19:45:00,1300487.0,2,1,1
2020-04-01 20:00:00,1300276.0,2,1,1
2020-04-01 20:15:00,1299697.0,2,1,1
2020-04-01 20:30:00,1299009.0,2,1,1
2020-04-01 20:45:00,1298139.0,2,1,1
2020-04-01 21:00:00,1296870.0,2,1,1
2020-04-01 21:15:00,1295100.0,2,1,1
2020-04-01 21:30:00,1292217.0,2,1,1
2020-04-01 21:45:00,1289198.0,2,1,1
2020-04-01 22:00:00,1285915.0,2,1,1
2020-04-01 22:15:00,1281567.0,2,1,1
2020-04-01 22:30:00,1274898.0,2,1,1
2020-04-01 22:45:00,1267701.0,2,1,1
2020-04-01 23:00:00,1259380.0,2,1,1
2020-04-01 23:15:00,1251619.0,2,1,1
2020-04-01 23:30:00,1243589.0,2,1,1
2020-04-01 23:45:00,1236025.0,2,1,1
2020-04-02 00:00:00,1227842.0,3,0,0
2020-04-02 00:15:00,1220980.0,3,0,0
2020-04-02 00:30:00,1214354.0,3,0,0
2020-04-02 00:45:00,1208466.0,3,0,0
2020-04-02 01:00:00,1202924.0,3,0,0
2020-04-02 01:15:00,1198311.0,3,0,0
2020-04-02 01:30:00,1194316.0,3,0,0
2020-04-02 01:45:00,1191081.0,3,0,0
2020-04-02 02:00:00,1187646.0,3,0,0
2020-04-02 02:15:00,1185254.0,3,0,0
2020-04-02 02:30:00,1183100.0,3,0,0
2020-04-02 02:45:00,1181487.0,3,0,0
2020-04-02 03:00:00,1179962.0,3,0,0
2020-04-02 03:15:00,1178790.0,3,0,0
2020-04-02 03:30:00,1177883.0,3,0,0
2020-04-02 03:45:00,1177134.0,3,0,0
2020-04-02 04:00:00,1176410.0,3,0,0
2020-04-02 04:15:00,1176215.0,3,0,0
2020-04-02 04:30:00,1176059.0,3,0,0
2020-04-02 04:45:00,1176404.0,3,0,0
2020-04-02 05:00:00,1176831.0,3,0,0
2020-04-02 05:15:00,1177843.0,3,0,0
2020-04-02 05:30:00,1179325.0,3,0,0
2020-04-02 05:45:00,1181790.0,3,0,0
2020-04-02 06:00:00,1185132.0,3,0,0
2020-04-02 06:15:00,1189230.0,3,0,0
2020-04-02 06:30:00,1194076.0,3,0,0
2020-04-02 06:45:00,1200190.0,3,0,0
2020-04-02 07:00:00,1206662.0,3,0,0
2020-04-02 07:15:00,1213435.0,3,0,0
2020-04-02 07:30:00,1219829.0,3,0,0
2020-04-02 07:45:00,1226709.0,3,0,0
2020-04-02 08:00:00,1234003.0,3,0,0
2020-04-02 08:15:00,1240722.0,3,0,0
2020-04-02 08:30:00,1247128.0,3,0,0
2020-04-02 08:45:00,1254045.0,3,0,0
2020-04-02 09:00:00,1260538.0,3,0,0
2020-04-02 09:15:00,1265915.0,3,0,0
2020-04-02 09:30:00,1270851.0,3,0,0
2020-04-02 09:45:00,1274649.0,3,0,0
2020-04-02 10:00:00,1278249.0,3,0,0
2020-04-02 10:15:00,1281161.0,3,0,0
2020-04-02 10:30:00,1283421.0,3,0,0
2020-04-02 10:45:00,1285457.0,3,0,0
2020-04-02 11:00:00,1287184.0,3,0,0
2020-04-02 11:15:00,1288877.0,3,0,0
2020-04-02 11:30:00,1290328.0,3,0,0
2020-04-02 11:45:00,1291170.0,3,0,0
2020-04-02 12:00:00,1292272.0,3,0,0
2020-04-02 12:15:00,1293177.0,3,0,0
2020-04-02 12:30:00,1293876.0,3,0,0
2020-04-02 12:45:00,1294559.0,3,0,0
2020-04-02 13:00:00,1295497.0,3,0,0
2020-04-02 13:15:00,1295657.0,3,0,0
2020-04-02 13:30:00,1296071.0,3,0,0
2020-04-02 13:45:00,1295982.0,3,0,0
2020-04-02 14:00:00,1296628.0,3,0,0
2020-04-02 14:15:00,1296756.0,3,0,0
2020-04-02 14:30:00,1296521.0,3,0,0
2020-04-02 14:45:00,1296865.0,3,0,0
2020-04-02 15:00:00,1296992.0,3,0,0
2020-04-02 15:15:00,1297144.0,3,0,0
2020-04-02 15:30:00,1297481.0,3,0,0
2020-04-02 15:45:00,1298097.0,3,0,0
2020-04-02 16:00:00,1298274.0,3,0,0
2020-04-02 16:15:00,1298463.0,3,0,0
2020-04-02 16:30:00,1298368.0,3,0,0
2020-04-02 16:45:00,1299035.0,3,0,0
2020-04-02 17:00:00,1299626.0,3,0,0
2020-04-02 17:15:00,1300092.0,3,0,0
2020-04-02 17:30:00,1300632.0,3,0,0
2020-04-02 17:45:00,1300877.0,3,0,0
2020-04-02 18:00:00,1301235.0,3,0,0
2020-04-02 18:15:00,1301323.0,3,0,0
2020-04-02 18:30:00,1301257.0,3,0,0
2020-04-02 18:45:00,1301325.0,3,0,0
2020-04-02 19:00:00,1301352.0,3,0,0
2020-04-02 19:15:00,1300955.0,3,0,0
2020-04-02 19:30:00,1300693.0,3,0,0
2020-04-02 19:45:00,1300612.0,3,0,0
2020-04-02 20:00:00,1300376.0,3,0,0
2020-04-02 20:15:00,1299932.0,3,0,0
2020-04-02 20:30:00,1298947.0,3,0,0
2020-04-02 20:45:00,1297771.0,3,0,0
2020-04-02 21:00:00,1296456.0,3,0,0
2020-04-02 21:15:00,1294789.0,3,0,0
2020-04-02 21:30:00,1292011.0,3,0,0
2020-04-02 21:45:00,1288854.0,3,0,0
2020-04-02 22:00:00,1285224.0,3,0,0
2020-04-02 22:15:00,1280677.0,3,0,0
2020-04-02 22:30:00,1273792.0,3,0,0
2020-04-02 22:45:00,1267195.0,3,0,0
2020-04-02 23:00:00,1259451.0,3,0,0
2020-04-02 23:15:00,1252170.0,3,0,0
2020-04-02 23:30:00,1244216.0,3,0,0
2020-04-02 23:45:00,1236682.0,3,0,0
2020-04-03 00:00:00,1228827.0,4,0,0
2020-04-03 00:15:00,1221879.0,4,0,0
2020-04-03 00:30:00,1215504.0,4,0,0
2020-04-03 00:45:00,1209419.0,4,0,0
2020-04-03 01:00:00,1203839.0,4,0,0
2020-04-03 01:15:00,1199256.0,4,0,0
2020-04-03 01:30:00,1195498.0,4,0,0
2020-04-03 01:45:00,1192305.0,4,0,0
2020-04-03 02:00:00,1188871.0,4,0,0
2020-04-03 02:15:00,1186492.0,4,0,0
2020-04-03 02:30:00,1184484.0,4,0,0
2020-04-03 02:45:00,1182669.0,4,0,0
2020-04-03 03:00:00,1181291.0,4,0,0
2020-04-03 03:15:00,1180274.0,4,0,0
2020-04-03 03:30:00,1179214.0,4,0,0
2020-04-03 03:45:00,1178519.0,4,0,0
2020-04-03 04:00:00,1177814.0,4,0,0
2020-04-03 04:15:00,1177461.0,4,0,0
2020-04-03 04:30:00,1177407.0,4,0,0
2020-04-03 04:45:00,1177653.0,4,0,0
2020-04-03 05:00:00,1178051.0,4,0,0
2020-04-03 05:15:00,1179100.0,4,0,0
2020-04-03 05:30:00,1180403.0,4,0,0
2020-04-03 05:45:00,1183019.0,4,0,0
2020-04-03 06:00:00,1186276.0,4,0,0
2020-04-03 06:15:00,1190563.0,4,0,0
2020-04-03 06:30:00,1195279.0,4,0,0
2020-04-03 06:45:00,1201477.0,4,0,0
2020-04-03 07:00:00,1207927.0,4,0,0
2020-04-03 07:15:00,1214630.0,4,0,0
2020-04-03 07:30:00,1221452.0,4,0,0
2020-04-03 07:45:00,1228219.0,4,0,0
2020-04-03 08:00:00,1235132.0,4,0,0
2020-04-03 08:15:00,1241847.0,4,0,0
2020-04-03 08:30:00,1248476.0,4,0,0
2020-04-03 08:45:00,1254878.0,4,0,0
2020-04-03 09:00:00,1261248.0,4,0,0
2020-04-03 09:15:00,1266201.0,4,0,0
2020-04-03 09:30:00,1271027.0,4,0,0
2020-04-03 09:45:00,1274889.0,4,0,0
2020-04-03 10:00:00,1278156.0,4,0,0
2020-04-03 10:15:00,1281041.0,4,0,0
2020-04-03 10:30:00,1283275.0,4,0,0
2020-04-03 10:45:00,1285460.0,4,0,0
2020-04-03 11:00:00,1287401.0,4,0,0
2020-04-03 11:15:00,1289194.0,4,0,0
2020-04-03 11:30:00,1290635.0,4,0,0
2020-04-03 11:45:00,1291904.0,4,0,0
2020-04-03 12:00:00,1292845.0,4,0,0
2020-04-03 12:15:00,1293769.0,4,0,0
2020-04-03 12:30:00,1294591.0,4,0,0
2020-04-03 12:45:00,1293562.0,4,0,0
2020-04-03 13:00:00,1294421.0,4,0,0
2020-04-03 13:15:00,1294895.0,4,0,0
2020-04-03 13:30:00,1295357.0,4,0,0
2020-04-03 13:45:00,1295320.0,4,0,0
2020-04-03 14:00:00,1295681.0,4,0,0
2020-04-03 14:15:00,1295815.0,4,0,0
2020-04-03 14:30:00,1296074.0,4,0,0
2020-04-03 14:45:00,1295853.0,4,0,0
2020-04-03 15:00:00,1296467.0,4,0,0
2020-04-03 15:15:00,1296582.0,4,0,0
2020-04-03 15:30:00,1296866.0,4,0,0
2020-04-03 15:45:00,1297102.0,4,0,0
2020-04-03 16:00:00,1297340.0,4,0,0
2020-04-03 16:15:00,1297770.0,4,0,0
2020-04-03 16:30:00,1297709.0,4,0,0
2020-04-03 16:45:00,1298229.0,4,0,0
2020-04-03 17:00:00,1299009.0,4,0,0
2020-04-03 17:15:00,1299497.0,4,0,0
2020-04-03 17:30:00,1299761.0,4,0,0
2020-04-03 17:45:00,1300165.0,4,0,0
2020-04-03 18:00:00,1300490.0,4,0,0
2020-04-03 18:15:00,1300790.0,4,0,0
2020-04-03 18:30:00,1300787.0,4,0,0
2020-04-03 18:45:00,1300898.0,4,0,0
2020-04-03 19:00:00,1300785.0,4,0,0
2020-04-03 19:15:00,1300937.0,4,0,0
2020-04-03 19:30:00,1301153.0,4,0,0
2020-04-03 19:45:00,1300822.0,4,0,0
2020-04-03 20:00:00,1300660.0,4,0,0
2020-04-03 20:15:00,1300156.0,4,0,0
2020-04-03 20:30:00,1299293.0,4,0,0
2020-04-03 20:45:00,1297983.0,4,0,0
2020-04-03 21:00:00,1296744.0,4,0,0
2020-04-03 21:15:00,1294856.0,4,0,0
2020-04-03 21:30:00,1292620.0,4,0,0
2020-04-03 21:45:00,1289883.0,4,0,0
2020-04-03 22:00:00,1286441.0,4,0,0
2020-04-03 22:15:00,1281914.0,4,0,0
2020-04-03 22:30:00,1275883.0,4,0,0
2020-04-03 22:45:00,1269732.0,4,0,0
2020-04-03 23:00:00,1262396.0,4,0,0
2020-04-03 23:15:00,1255325.0,4,0,0
2020-04-03 23:30:00,1247891.0,4,0,0
2020-04-03 23:45:00,1240458.0,4,0,0
2020-04-04 00:00:00,1232494.0,5,0,0
2020-04-04 00:15:00,1225214.0,5,0,0
2020-04-04 00:30:00,1218519.0,5,0,0
2020-04-04 00:45:00,1211991.0,5,0,0
2020-04-04 01:00:00,1205936.0,5,0,0
2020-04-04 01:15:00,1200963.0,5,0,0
2020-04-04 01:30:00,1196272.0,5,0,0
2020-04-04 01:45:00,1192472.0,5,0,0
2020-04-04 02:00:00,1188383.0,5,0,0
2020-04-04 02:15:00,1185656.0,5,0,0
2020-04-04 02:30:00,1183004.0,5,0,0
2020-04-04 02:45:00,1180905.0,5,0,0
2020-04-04 03:00:00,1179080.0,5,0,0
2020-04-04 03:15:00,1177688.0,5,0,0
2020-04-04 03:30:00,1176412.0,5,0,0
2020-04-04 03:45:00,1175531.0,5,0,0
2020-04-04 04:00:00,1174559.0,5,0,0
2020-04-04 04:15:00,1173998.0,5,0,0
2020-04-04 04:30:00,1173737.0,5,0,0
2020-04-04 04:45:00,1173828.0,5,0,0
2020-04-04 05:00:00,1173979.0,5,0,0
2020-04-04 05:15:00,1174592.0,5,0,0
2020-04-04 05:30:00,1175355.0,5,0,0
2020-04-04 05:45:00,1177174.0,5,0,0
2020-04-04 06:00:00,1179399.0,5,0,0
2020-04-04 06:15:00,1182352.0,5,0,0
2020-04-04 06:30:00,1185638.0,5,0,0
2020-04-04 06:45:00,1190181.0,5,0,0
2020-04-04 07:00:00,1194516.0,5,0,0
2020-04-04 07:15:00,1199345.0,5,0,0
2020-04-04 07:30:00,1204384.0,5,0,0
2020-04-04 07:45:00,1209971.0,5,0,0
2020-04-04 08:00:00,1216013.0,5,0,0
2020-04-04 08:15:00,1222137.0,5,0,0
2020-04-04 08:30:00,1228243.0,5,0,0
2020-04-04 08:45:00,1234801.0,5,0,0
2020-04-04 09:00:00,1241129.0,5,0,0
2020-04-04 09:15:00,1247395.0,5,0,0
2020-04-04 09:30:00,1253254.0,5,0,0
2020-04-04 09:45:00,1259086.0,5,0,0
2020-04-04 10:00:00,1264789.0,5,0,0
2020-04-04 10:15:00,1269568.0,5,0,0
2020-04-04 10:30:00,1273863.0,5,0,0
2020-04-04 10:45:00,1277631.0,5,0,0
2020-04-04 11:00:00,1281017.0,5,0,0
