country_id,IMPORTANCE,REQ_SUCCESS_RATE,DIVINE_REQ_SUCCESS_RATE,REQ_SUCCESS,SCALER_REQ_SUCCESS_DRIFT,REQ_SUM,SCALER_REQ_SUM_DRIFT,DIVINE_REQ_SUCCESS,DIVINE_REQ_SUM,REQ_SUCCESS_RATE_DRIFT,REQ_SUCCESS_RATE_DRIFT_FLAG,COUNT,WARN_TIME,IS_REAL_ALARM
10,99,97.16,99.72,50871.0,0.14628476877467603,52356.0,0.09297046185322108,66723.0,66908.0,2.56,0.0,1,3,1
21,98,98.57,96.09,194517.0,0.17505750871062437,197346.0,0.0960186945559349,224309.0,246537.0,2.48,1.0,1,1,1
21,98,97.63,100.0,131143.0,0.1670353939400593,134321.0,0.11252114259412774,156500.0,149623.0,2.37,0.0,1,5,1
1,96,79.72,94.08,8848.0,0.2076489202149582,11099.0,0.1331623776470297,8975.0,10888.0,14.36,0.0,1,7,1
7,100,97.8,97.5,391284.0,0.2600806160228601,400083.0,0.15925163137268267,332511.0,341037.0,0.3,1.0,1,4,1
20,99,74.72,76.96,6739.0,0.19395023190633123,9019.0,0.12376242461007701,7200.0,9356.0,2.24,0.0,7,17,1
12,99,73.39,94.88,12034.0,0.19087289486547623,16398.0,0.12204712985630385,13013.0,17191.0,21.49,0.0,7,28,1
25,98,88.49,91.84,24156.0,0.21124000060254788,27297.0,0.13224402284136688,24182.0,26921.0,3.35,0.0,7,0,1
10,99,84.17,96.79,41594.0,0.17421382959535758,49416.0,0.1172121096282508,48135.0,53401.0,12.62,0.0,7,12,1
21,98,90.81,96.09,153752.0,0.19600848534975063,169314.0,0.12127392003035613,162965.0,178354.0,5.28,0.0,7,27,1
7,100,88.58,93.62,131232.0,0.2031870663182532,148143.0,0.12748358931411996,135346.0,150260.0,5.04,0.0,7,15,1
13,97,78.93,90.44,10785.0,0.21379471200130612,13664.0,0.13376108413415255,10697.0,13358.0,11.51,0.0,7,5,1
12,99,73.84,94.88,6730.0,0.18884768182272504,9114.0,0.1310174731090709,7336.0,9053.0,21.04,0.0,3,7,1
21,98,90.47,96.09,193051.0,0.2039273724861893,213375.0,0.13114319994747234,198551.0,211791.0,5.62,0.0,3,7,1
13,97,80.08,90.44,5893.0,0.20858457666715935,7359.0,0.13376586208111013,5957.0,7194.0,10.36,0.0,3,7,1
20,99,84.73,90.3,9008.0,0.355362836136642,10631.0,0.23571877073558556,5912.0,6547.0,5.57,0.0,1,0,1
10,99,96.0,99.88,39381.0,0.07915541939082514,41024.0,0.051644616468458936,76025.0,76118.0,3.88,0.0,1,1,1
21,98,98.93,98.81,190218.0,0.13667633073254828,192274.0,0.08347747991233422,261491.0,264636.0,0.12,1.0,1,0,1
15,91,79.31,98.52,22533.0,0.3911993081984315,28411.0,0.30884160549495726,13622.0,13827.0,19.21,0.0,1,1,1
12,99,74.52,94.88,6112.0,0.19823693881381116,8202.0,0.12041939889786935,6423.0,8686.0,20.36,0.0,3,13,1
21,98,90.73,96.09,190471.0,0.20866726580456066,209926.0,0.12806138377480422,192481.0,212193.0,5.36,0.0,3,13,1
13,97,79.82,90.44,5570.0,0.20583761740965043,6978.0,0.1283082054785636,5688.0,7043.0,10.62,0.0,3,13,1
12,99,98.53,99.02,21940.0,0.24882888127126448,22268.0,0.15387034175203373,19317.0,19509.0,0.49,0.0,1,2,0
13,97,77.14,90.44,9537.0,0.16641052244322788,12364.0,0.11962308788302534,11412.0,13159.0,13.3,0.0,1,1,1
20,99,74.85,78.01,2920.0,0.16021576940384036,3901.0,0.10399671732341789,3591.0,4603.0,3.16,0.0,6,3,1
12,99,74.58,94.88,5813.0,0.1995174946774825,7794.0,0.11855688718319128,6079.0,8351.0,20.3,0.0,6,14,1
25,98,85.36,91.84,23407.0,0.18830250861878858,27422.0,0.12579783840626765,25570.0,28097.0,6.48,0.0,6,3,1
21,98,91.48,96.09,132415.0,0.13667822711806524,144752.0,0.08367529906735238,182028.0,198910.0,4.61,0.0,6,13,1
7,100,90.54,93.62,84896.0,0.20270862915024634,93769.0,0.12181962779412919,87715.0,98442.0,3.08,0.0,6,1,1
13,97,80.71,90.44,6453.0,0.1937429195403768,7995.0,0.11773601799587996,6900.0,8611.0,9.73,0.0,6,13,1
14,89,98.87,98.59,2285.0,0.28151684659547715,2311.0,0.17250034675973475,1821.0,1847.0,0.28,1.0,1,0,0
12,99,92.86,97.01,9560.0,0.17988920252594817,10295.0,0.11703178151115118,10805.0,11138.0,4.15,0.0,1,0,1
12,99,85.93,98.8,9524.0,0.2719816539721152,11083.0,0.19820920522347757,7806.0,7901.0,12.87,0.0,1,0,1
20,99,75.47,85.27,6251.0,0.20598208009407157,8283.0,0.1480393649392975,6380.0,7482.0,9.8,0.0,3,1,1
25,98,86.93,97.19,25069.0,0.20135496404074732,28837.0,0.14286637950350706,26034.0,26786.0,10.26,0.0,3,1,1
10,99,95.88,98.92,69773.0,0.1996967852860903,72773.0,0.12771722446952952,72916.0,73710.0,3.04,0.0,3,0,1
20,99,86.34,89.4,17649.0,0.21476292276119682,20442.0,0.13796152138790665,17444.0,19512.0,3.06,0.0,1,0,0
20,99,72.2,89.55,7064.0,0.18561984697028744,9784.0,0.15079656454759116,7800.0,8710.0,17.35,0.0,2,0,1
12,99,86.95,97.41,15004.0,0.19060108172832332,17255.0,0.1357970689236904,16242.0,16673.0,10.46,0.0,2,0,1
12,99,98.6,99.97,8568.0,0.2488151156678443,8690.0,0.1555979328779786,7544.0,7546.0,1.37,0.0,1,0,0
13,97,90.53,93.69,12628.0,0.2154172383429632,13949.0,0.138287842292323,12452.0,13290.0,3.16,0.0,1,0,0
23,90,86.52,94.78,4533.0,0.21373394112336083,5239.0,0.14647927740012415,4497.0,4772.0,8.26,0.0,1,1,1
15,91,91.48,96.62,20273.0,0.32576391701490953,22161.0,0.21394024969280687,14318.0,14819.0,5.14,0.0,1,2,1
4,95,99.54,96.8,7635.0,0.4049532904622481,7670.0,0.22043012884590882,4480.0,5001.0,2.74,1.0,1,2,1
12,99,99.85,98.99,12806.0,0.2727487301038866,12825.0,0.1658980448372049,10472.0,10579.0,0.86,1.0,1,1,0
18,89,84.43,97.51,2716.0,0.1813789910738672,3217.0,0.13464618870372053,3051.0,3129.0,13.08,0.0,24,0,1
5,95,92.87,98.38,12379.0,0.19711446696019758,13330.0,0.13051301426977693,13065.0,13280.0,5.51,0.0,24,0,1
20,99,80.87,88.13,17432.0,0.20180895967280185,21555.0,0.1385454720655327,18072.0,20507.0,7.26,0.0,24,0,1
9,92,91.26,98.32,6445.0,0.2141595899583382,7062.0,0.14474352385508674,6384.0,6493.0,7.06,0.0,24,0,1
16,92,86.67,99.21,10682.0,0.17696837828119538,12325.0,0.12998437398541618,12220.0,12317.0,12.54,0.0,24,0,1
8,96,85.52,98.71,6060.0,0.1861560149988589,7086.0,0.13795167851433293,6677.0,6764.0,13.19,0.0,24,0,1
22,89,90.29,98.12,2473.0,0.23193699411900764,2739.0,0.15829847287188253,2302.0,2346.0,7.83,0.0,24,0,1
23,90,90.47,98.69,3616.0,0.2294136701197063,3997.0,0.15734817863616832,3395.0,3440.0,8.22,0.0,24,0,1
15,91,88.71,96.68,9622.0,0.1944317288471078,10847.0,0.13361529860841434,10261.0,10613.0,7.97,0.0,24,0,1
24,95,90.73,98.02,5019.0,0.21809052820573505,5532.0,0.14789035847360943,4902.0,5001.0,7.29,0.0,24,0,1
12,99,88.43,96.56,18868.0,0.18835812967356433,21337.0,0.12984236350153813,20607.0,21341.0,8.13,0.0,24,0,1
6,95,91.16,98.49,6156.0,0.2159782552672892,6753.0,0.1464805896161911,6058.0,6151.0,7.33,0.0,24,0,1
11,96,88.79,94.78,26111.0,0.19364830494002683,29409.0,0.12954018903424025,27930.0,29467.0,5.99,0.0,24,0,1
25,98,91.38,97.8,21943.0,0.21808367376137125,24014.0,0.14614274280631226,21432.0,21913.0,6.42,0.0,24,0,1
4,95,90.53,97.82,3680.0,0.221592807202273,4065.0,0.1502598301904038,3550.0,3629.0,7.29,0.0,24,0,1
26,97,89.64,97.64,107869.0,0.1994407618928692,120341.0,0.1368865124866963,112838.0,115565.0,8.0,0.0,24,0,1
10,99,92.68,97.94,95869.0,0.20483037511220764,103437.0,0.1351182588126197,98268.0,100336.0,5.26,0.0,24,0,1
21,98,88.61,98.22,240949.0,0.1972050949323776,271926.0,0.13846761136988484,254213.0,258818.0,9.61,0.0,24,0,1
7,100,93.52,97.95,217196.0,0.2051992266049671,232256.0,0.1338182177115712,222325.0,226980.0,4.43,0.0,24,0,1
17,96,88.21,97.72,4490.0,0.18307811654571637,5090.0,0.12868251527752753,5009.0,5126.0,9.51,0.0,24,0,1
13,97,85.2,96.87,13288.0,0.18849179980466518,15597.0,0.13693369277942236,14505.0,14974.0,11.67,0.0,24,0,1
14,89,92.01,97.48,2212.0,0.20773945556229528,2404.0,0.13746948423810854,2243.0,2301.0,5.47,0.0,24,0,1
1,96,89.36,96.99,8743.0,0.19141855140767766,9784.0,0.1308684754513636,9434.0,9727.0,7.63,0.0,24,0,1
19,89,89.07,96.34,953.0,0.2210778774116345,1070.0,0.1501077261015873,921.0,956.0,7.27,0.0,24,0,1
19,89,96.73,99.44,857.0,0.6055607162669695,886.0,0.3848703619481178,352.0,354.0,2.71,0.0,1,0,0
4,95,99.85,100.0,5882.0,0.09785600248569716,5891.0,0.06033375712237532,10036.0,9982.0,0.15,0.0,2,1,0
7,100,99.84,99.91,138776.0,0.2704995838406866,139004.0,0.1664461118129497,114248.0,114356.0,0.07,0.0,2,0,0
20,99,89.8,78.53,6542.0,0.12139633936391697,7285.0,0.05987398641270193,9738.0,12401.0,11.27,1.0,1,2,0
12,99,97.93,99.58,9358.0,0.25005353437155325,9556.0,0.1569254632255642,8207.0,8242.0,1.65,0.0,1,0,0
26,97,97.87,95.99,52548.0,0.15038471174692383,53690.0,0.08899783492569845,67599.0,70729.0,1.88,1.0,1,3,1
12,99,92.97,98.01,23147.0,0.18135101101074572,24896.0,0.11940558966447296,26005.0,26533.0,5.04,0.0,2,0,1
13,97,89.54,93.81,12830.0,0.20220874021966861,14328.0,0.13192367746896627,13281.0,14157.0,4.27,0.0,2,0,0
1,96,80.97,94.08,7960.0,0.20304242465709324,9831.0,0.12813177789881008,8214.0,9933.0,13.11,0.0,1,15,1
26,97,97.06,98.23,25658.0,0.05207664699321797,26436.0,0.032219456631256534,61177.0,62280.0,1.17,0.0,1,5,1
12,99,74.79,94.88,6268.0,0.18842060941875297,8381.0,0.13032074094083726,6844.0,8359.0,20.09,0.0,4,9,1
21,98,90.43,96.09,187584.0,0.1968193688713285,207429.0,0.12783354470513322,198204.0,209954.0,5.66,0.0,4,8,1
7,100,90.3,93.62,90014.0,0.21715216424080075,99684.0,0.13461772251111087,88210.0,96973.0,3.32,0.0,4,0,1
13,97,81.02,90.44,6410.0,0.21395585872011458,7912.0,0.13191429515725947,6354.0,7818.0,9.42,0.0,4,8,1
10,99,86.72,96.79,55586.0,0.14672295893099446,64099.0,0.10409348548922934,72755.0,75583.0,10.07,0.0,1,5,1
1,96,99.4,99.19,7988.0,0.268590868604491,8036.0,0.16468511354804113,6614.0,6668.0,0.21,1.0,1,0,1
12,99,98.84,99.67,12504.0,0.258954024603485,12651.0,0.1608501413110121,10663.0,10698.0,0.83,0.0,1,2,0
12,99,99.53,99.62,12976.0,0.24143623729818317,13037.0,0.14850739355091905,11702.0,11747.0,0.09,0.0,1,0,0
20,99,91.45,95.47,5271.0,0.21858987074174632,5764.0,0.14188369432140438,5139.0,5383.0,4.02,0.0,1,0,0
7,100,99.06,100.0,202824.0,0.12637192154019913,204740.0,0.07836666380106679,293983.0,293981.0,0.94,0.0,1,2,1
12,99,98.14,98.77,17933.0,0.24690563806533566,18273.0,0.15295500520604605,15887.0,16085.0,0.63,0.0,1,0,0
12,99,97.66,97.7,21215.0,0.2517565611825621,21724.0,0.1548152082625917,18505.0,18940.0,0.04,0.0,1,2,0
10,99,92.88,96.79,54371.0,0.12769869676381268,58542.0,0.0803375723677217,78260.0,82680.0,3.91,0.0,1,2,1
18,89,88.68,96.96,2546.0,0.17554054857117918,2871.0,0.12139588546900211,2930.0,3022.0,8.28,0.0,15,0,1
5,95,90.47,96.88,9540.0,0.20829210082673139,10545.0,0.13975005160389112,9654.0,9965.0,6.41,0.0,15,0,1
20,99,81.68,88.34,15047.0,0.2078793335875182,18421.0,0.14125614146302248,15250.0,17263.0,6.66,0.0,15,0,1
9,92,92.21,97.51,6247.0,0.20080457069840843,6775.0,0.1326228115435297,6501.0,6667.0,5.3,0.0,15,0,0
16,92,90.6,98.24,10769.0,0.19763706623888835,11886.0,0.13487074494172382,11343.0,11546.0,7.64,0.0,15,0,1
8,96,87.81,96.55,5454.0,0.18978793134932143,6211.0,0.13020262853650708,5923.0,6199.0,8.74,0.0,15,0,1
12,99,90.99,97.13,16595.0,0.1991001607410124,18238.0,0.13312644532733423,17382.0,17895.0,6.14,0.0,15,0,1
25,98,92.45,96.91,23194.0,0.22834890552895087,25087.0,0.1489471325265931,21856.0,22552.0,4.46,0.0,15,0,1
10,99,92.71,97.64,103855.0,0.2072810714983858,112018.0,0.13612002783999286,105489.0,108041.0,4.93,0.0,15,0,1
21,98,90.2,96.93,222472.0,0.20101631826043426,246636.0,0.13555287282453943,231332.0,238649.0,6.73,0.0,15,0,1
7,100,94.64,98.09,219379.0,0.20876544847041006,231812.0,0.1342862717222805,221614.0,225937.0,3.45,0.0,15,0,1
17,96,91.72,98.03,3666.0,0.16427212179295633,3997.0,0.11034073341306279,4428.0,4517.0,6.31,0.0,15,0,1
13,97,75.11,97.11,12753.0,0.17743306823342692,16980.0,0.15233569853165516,14561.0,14995.0,22.0,0.0,15,0,1
1,96,91.4,97.0,8000.0,0.19848799020708233,8753.0,0.13171614894635492,8399.0,8659.0,5.6,0.0,15,0,1
19,89,76.18,94.62,854.0,0.18019585991233047,1121.0,0.13582777788849637,964.0,1083.0,18.44,0.0,15,2,1
12,99,99.09,99.03,10462.0,0.1627988205769412,10558.0,0.09967456190774004,12719.0,12844.0,0.06,1.0,2,0,0
7,100,99.43,99.25,147259.0,0.17434298732425035,148103.0,0.10663438148448454,170324.0,171607.0,0.18,1.0,2,0,0
12,99,98.61,94.88,18346.0,0.208266212118585,18605.0,0.11932007864787395,18567.0,19839.0,3.73,1.0,1,1,0
20,99,86.87,90.15,7145.0,0.22120485893323125,8225.0,0.14248476439988605,6902.0,7656.0,3.28,0.0,1,0,1
26,97,98.54,98.51,71306.0,0.2757056983887635,72363.0,0.16944678890216697,57801.0,58678.0,0.03,1.0,1,3,1
2,87,99.68,99.57,937.0,0.308773183714548,940.0,0.1896886850222111,692.0,695.0,0.11,1.0,1,0,0
21,98,97.65,96.24,141244.0,0.1727661201359501,144646.0,0.10382219211310921,164459.0,170883.0,1.41,1.0,1,0,1
12,99,99.21,99.76,13208.0,0.24169781847860045,13313.0,0.14954428927571034,11901.0,11930.0,0.55,0.0,1,2,0
20,99,74.15,75.84,6268.0,0.20246794821840555,8453.0,0.12800804705812938,6482.0,8547.0,1.69,0.0,6,15,1
12,99,74.21,94.88,12030.0,0.20491809113509965,16211.0,0.13073681094966444,12327.0,16129.0,20.67,0.0,6,26,1
10,99,95.42,96.79,58782.0,0.3427485193883425,61604.0,0.19430761699413776,39778.0,44649.0,1.37,0.0,6,10,1
21,98,90.61,96.09,184249.0,0.28795496644546126,203332.0,0.17940717770387535,144142.0,157387.0,5.48,0.0,6,25,1
7,100,88.98,93.62,122056.0,0.18367890226014724,137175.0,0.11602221246787604,135833.0,149369.0,4.64,0.0,6,13,1
13,97,79.02,90.44,9809.0,0.20209919142407703,12413.0,0.12690607896723424,10158.0,12634.0,11.42,0.0,6,3,1
12,99,99.03,97.87,19676.0,0.26692101640061294,19868.0,0.1617001864723344,16374.0,16730.0,1.16,1.0,1,0,0
13,97,82.14,90.44,14234.0,0.2199881277769047,17329.0,0.15009218277275035,13809.0,15484.0,8.3,0.0,2,1,1
19,89,82.18,94.62,1047.0,0.25746295847815465,1274.0,0.16587623711835905,897.0,1051.0,12.44,0.0,2,3,1
1,96,77.78,94.08,8936.0,0.21382867323984958,11489.0,0.14201210402222808,8862.0,10722.0,16.3,0.0,1,10,1
12,99,99.67,99.26,11376.0,0.2728075677660957,11414.0,0.1668882186779243,9301.0,9370.0,0.41,1.0,1,1,0
12,99,99.67,99.78,12214.0,0.252372084614962,12254.0,0.1553194853038725,10633.0,10656.0,0.11,0.0,1,1,0
12,99,99.77,99.44,12846.0,0.2612829440779037,12875.0,0.15994052927382948,10876.0,10937.0,0.33,1.0,1,1,0
13,97,68.66,90.44,10267.0,0.2068031684976423,14954.0,0.1373864432806724,10447.0,14320.0,21.78,0.0,1,6,1
10,99,91.56,96.79,64741.0,0.2009705216323105,70711.0,0.12700094856608307,67331.0,71929.0,5.23,0.0,1,8,1
20,99,86.6,78.63,25168.0,0.21701132660297956,29063.0,0.11732565626616483,24676.0,31384.0,7.97,1.0,4,1,0
12,99,98.33,94.88,31857.0,0.2366392502490824,32397.0,0.13392279916888508,29189.0,31642.0,3.45,1.0,4,0,0
25,98,99.41,96.32,27001.0,0.2074469984198638,27162.0,0.12216397340236579,27409.0,28455.0,3.09,1.0,4,0,0
13,97,95.24,93.58,14189.0,0.13419293565103804,14898.0,0.07996605886426268,19751.0,21106.0,1.66,1.0,4,0,0
13,97,96.3,91.03,13738.0,0.14500184447248526,14266.0,0.08173188007131946,18130.0,19917.0,5.27,1.0,1,1,0
13,97,73.64,90.44,9957.0,0.19229689435902905,13522.0,0.1364162800100254,10707.0,13020.0,16.8,0.0,1,2,1
20,99,76.91,80.36,3613.0,0.18951036273375824,4698.0,0.12327866654312168,3928.0,4888.0,3.45,0.0,5,0,1
12,99,75.08,94.88,6065.0,0.195582797819698,8078.0,0.12769694786993122,6439.0,8183.0,19.8,0.0,5,11,1
25,98,92.82,99.53,25626.0,0.1872833072113415,27608.0,0.1260709683897614,28108.0,28241.0,6.71,0.0,5,0,1
21,98,90.79,96.09,154879.0,0.15430556037635784,170590.0,0.09833452354871389,195647.0,209539.0,5.3,0.0,5,10,1
13,97,79.21,90.44,6247.0,0.210702499784194,7887.0,0.13045702976310575,6266.0,7860.0,11.23,0.0,5,10,1
12,99,97.33,97.63,23357.0,0.25467940447037035,23997.0,0.1571184812590146,20186.0,20677.0,0.3,0.0,1,0,0
12,99,98.7,99.41,6673.0,0.16826298411987514,6761.0,0.10417119872288778,7921.0,7968.0,0.71,0.0,1,0,0
10,99,98.13,96.79,51412.0,0.14804959713300936,52390.0,0.088221395943996,66869.0,69435.0,1.34,1.0,1,4,1
13,97,97.5,92.17,14183.0,0.21915775703752347,14547.0,0.1250576347737537,13800.0,14972.0,5.33,1.0,1,0,0
20,99,83.69,90.19,14728.0,0.20733029100239603,17599.0,0.14026991932602578,14957.0,16583.0,6.5,0.0,5,0,1
15,91,91.08,98.08,10503.0,0.20073328452646144,11532.0,0.13573457746224388,10933.0,11147.0,7.0,0.0,5,0,1
12,99,90.96,98.37,14632.0,0.193195105258172,16087.0,0.13146043911104183,15679.0,15938.0,7.41,0.0,5,0,1
4,95,93.01,99.57,4154.0,0.22491751067546414,4466.0,0.15068935638785277,3961.0,3978.0,6.56,0.0,5,0,1
7,100,95.26,98.84,205096.0,0.2054835894704187,215293.0,0.13237008879466441,209717.0,212172.0,3.58,0.0,5,0,1
1,96,82.63,94.08,9988.0,0.2143970748867952,12088.0,0.14968873524008813,9885.0,10824.0,11.45,0.0,1,1,1
5,95,99.48,99.26,3273.0,0.2541914433674556,3290.0,0.15579553067118312,2833.0,2854.0,0.22,1.0,1,0,0
21,98,96.85,97.19,99420.0,0.15741498777949184,102654.0,0.09691294263080918,123819.0,127403.0,0.34,0.0,1,10,1
20,99,84.26,87.68,13841.0,0.21070440988834965,16426.0,0.1362180676722421,13883.0,15834.0,3.42,0.0,3,0,1
12,99,94.59,97.78,21597.0,0.2069584642101743,22832.0,0.13266914621071213,21963.0,22462.0,3.19,0.0,3,0,1
21,98,95.32,99.0,231736.0,0.20649876499708628,243115.0,0.13319952428372303,236065.0,238442.0,3.68,0.0,3,0,1
20,99,88.61,88.31,19387.0,0.26021733531710073,21879.0,0.15927299538376932,16468.0,18648.0,0.3,1.0,1,0,1
12,99,98.15,94.88,11254.0,0.26372324318882373,11466.0,0.14954194303731233,9457.0,10275.0,3.27,1.0,3,3,0
26,97,99.04,95.99,97301.0,0.25388848850296447,98245.0,0.14606910440655227,84301.0,89685.0,3.05,1.0,3,3,0
13,97,74.05,90.44,6307.0,0.1631124124536783,8517.0,0.12726524607238063,7657.0,8650.0,16.39,0.0,3,4,1
26,97,96.81,98.83,22241.0,0.0,22974.0,0.0,96787.0,97935.0,2.02,0.0,1,1,1
20,99,87.17,90.51,6169.0,0.2123390114142509,7077.0,0.13688998412577205,6151.0,6796.0,3.34,0.0,1,0,0
9,92,91.51,99.67,2424.0,0.10838332774726205,2649.0,0.07559465769030113,3882.0,3895.0,8.16,0.0,1,0,1
14,89,99.75,99.49,3954.0,0.26706601516109696,3964.0,0.1636455130045048,3289.0,3306.0,0.26,1.0,1,0,0
12,99,98.71,99.21,18075.0,0.32608835620142346,18311.0,0.2018711369828959,12755.0,12856.0,0.5,0.0,1,0,1
13,97,97.34,96.15,7579.0,0.16641183605438084,7786.0,0.10026328294941743,9069.0,9432.0,1.19,1.0,1,0,0
23,90,84.83,94.78,4434.0,0.22635463630535232,5227.0,0.13846890752254318,4207.0,4975.0,9.95,0.0,1,4,1
20,99,90.99,94.31,7548.0,0.2203222110346017,8295.0,0.14168926358183606,7314.0,7755.0,3.32,0.0,1,0,0
21,98,97.47,100.0,129385.0,0.16853732022866572,132741.0,0.11405071231406487,153401.0,146393.0,2.53,0.0,1,0,1
12,99,99.58,99.13,7137.0,0.15653810387334263,7167.0,0.09528641040106207,8924.0,9002.0,0.45,1.0,2,0,0
7,100,99.75,99.56,109384.0,0.1596062300718574,109663.0,0.09753333257994075,134888.0,135487.0,0.19,1.0,2,0,1
12,99,99.1,98.92,22439.0,0.24056450261921863,22642.0,0.14745728505744907,20294.0,20516.0,0.18,1.0,1,4,0
13,97,69.3,90.44,9926.0,0.18678706833401149,14323.0,0.13296207081009995,10909.0,14067.0,21.14,0.0,1,4,1
9,92,92.34,98.64,1978.0,0.10337656572807252,2142.0,0.07006629062132616,3263.0,3308.0,6.3,0.0,1,3,1
1,96,87.01,94.08,10470.0,0.22421386401142598,12033.0,0.14352518722298105,10008.0,11137.0,7.07,0.0,1,6,1
12,99,73.42,94.88,6426.0,0.18504371397919725,8752.0,0.1246322068206657,7112.0,9031.0,21.46,0.0,3,8,1
21,98,90.64,96.09,189619.0,0.20079228933085191,209198.0,0.1266469651247673,197338.0,213254.0,5.45,0.0,3,8,1
13,97,80.48,90.44,5697.0,0.20294234825882093,7079.0,0.12718498514342727,5881.0,7193.0,9.96,0.0,3,8,1
20,99,75.85,77.39,3053.0,0.17797429709391036,4025.0,0.11216634643799761,3478.0,4494.0,1.54,0.0,6,4,1
12,99,74.09,94.88,5868.0,0.20468964739103104,7920.0,0.12067500554016222,6018.0,8374.0,20.79,0.0,6,15,1
25,98,85.92,91.84,23953.0,0.20549107908912806,27878.0,0.13017903573298784,24492.0,27828.0,5.92,0.0,6,4,1
21,98,91.53,96.09,131989.0,0.13998066582562732,144205.0,0.08697028965117296,178492.0,193008.0,4.56,0.0,6,14,1
7,100,90.43,93.62,86224.0,0.20251808918923367,95348.0,0.12256038986212751,89151.0,99643.0,3.19,0.0,6,2,1
13,97,81.24,90.44,6869.0,0.20994521104561623,8455.0,0.12736320236540305,6909.0,8582.0,9.2,0.0,6,14,1
10,99,85.94,96.85,55381.0,0.1392217777849021,64438.0,0.10106002767799116,75174.0,77619.0,10.91,0.0,1,4,1
12,99,93.7,99.06,9856.0,0.17586774436639935,10519.0,0.11628212696614759,11327.0,11435.0,5.36,0.0,1,0,1
20,99,80.21,89.25,4257.0,0.15004631992209566,5307.0,0.1067111705334195,5485.0,6146.0,9.04,0.0,5,1,1
12,99,73.48,96.05,5991.0,0.1046501809383009,8153.0,0.09567603152485021,9808.0,10211.0,22.57,0.0,5,2,1
21,98,90.66,98.85,195635.0,0.17194756090555585,215779.0,0.1185327091944637,228583.0,231235.0,8.19,0.0,5,1,1
7,100,90.77,98.44,93917.0,0.13962675177993486,103467.0,0.09603494744389508,127228.0,129242.0,7.67,0.0,5,1,1
13,97,80.6,94.49,8153.0,0.16921827780504778,10115.0,0.12846018402099074,9638.0,10200.0,13.89,0.0,5,1,1
12,99,74.33,94.88,5999.0,0.18524631306032643,8071.0,0.12533196264263555,6634.0,8293.0,20.55,0.0,3,10,1
21,98,90.67,96.09,188316.0,0.19962322061166865,207685.0,0.12829905025699695,196854.0,209631.0,5.42,0.0,3,9,1
13,97,81.29,90.44,6119.0,0.2024223305038517,7527.0,0.12161759451830531,6329.0,7912.0,9.15,0.0,3,9,1
20,99,89.4,85.59,5943.0,0.2601016618428095,6648.0,0.1513858757799755,5050.0,5900.0,3.81,1.0,3,0,0
12,99,98.48,94.88,9903.0,0.2824829717432703,10056.0,0.15141905994518534,7870.0,8923.0,3.6,1.0,3,6,0
7,100,99.35,94.95,130133.0,0.26921723033823225,130989.0,0.15641714411688795,107546.0,113270.0,4.4,1.0,3,0,0
1,96,75.1,94.08,8634.0,0.1916204813323358,11497.0,0.1382690030394701,9309.0,10955.0,18.98,0.0,1,6,1
13,97,88.51,92.39,12720.0,0.20766102604985462,14372.0,0.13483181428254093,12902.0,13964.0,3.88,0.0,1,0,0
20,99,71.69,76.34,5463.0,0.1934979075972175,7620.0,0.1290101584751825,5847.0,7659.0,4.65,0.0,2,2,1
12,99,85.05,94.88,12254.0,0.19802455224610824,14408.0,0.12461345507750293,12888.0,14869.0,9.83,0.0,2,1,1
10,99,89.09,96.79,60359.0,0.17828469292606658,67753.0,0.11891979825199009,68673.0,72429.0,7.7,0.0,1,7,1
26,97,98.47,95.99,86676.0,0.15519736335016865,88026.0,0.08961370273769727,109044.0,115410.0,2.48,1.0,1,0,1
4,95,99.01,97.5,7669.0,0.3166014270124252,7746.0,0.19122545515530906,5547.0,5689.0,1.51,1.0,1,4,1
12,99,98.88,98.86,19648.0,0.24359882925039464,19871.0,0.14965848241364568,17594.0,17796.0,0.02,1.0,1,0,0
26,97,96.94,98.11,18638.0,0.029128231940937152,19227.0,0.017873480750104687,55495.0,56563.0,1.17,0.0,1,6,1
12,99,74.57,94.88,6284.0,0.20898063764202296,8427.0,0.12622920440951904,6343.0,8612.0,20.31,0.0,3,14,1
21,98,90.87,96.09,191488.0,0.21047374486185025,210730.0,0.12859636198758415,192231.0,212329.0,5.22,0.0,3,14,1
13,97,81.23,90.44,5406.0,0.19429840856738556,6655.0,0.1196211454339592,5768.0,7083.0,9.21,0.0,3,14,1
12,99,98.72,99.37,10435.0,0.18154775524053451,10570.0,0.1123421251269679,11714.0,11788.0,0.65,0.0,2,0,0
7,100,99.32,99.39,149448.0,0.18252668217155107,150473.0,0.11205821726651281,167097.0,168126.0,0.07,0.0,2,0,0
12,99,91.1,97.89,19499.0,0.23335322391390345,21403.0,0.15699982983374755,18064.0,18453.0,6.79,0.0,1,0,1
1,96,78.95,94.08,8954.0,0.21621465914504398,11341.0,0.13885350138142616,8804.0,10771.0,15.13,0.0,1,11,1
26,97,97.75,98.31,26166.0,0.04186354461084144,26768.0,0.02542118512786869,68458.0,69635.0,0.56,0.0,1,4,1
20,99,90.06,88.69,10142.0,0.26892675267864163,11261.0,0.16219889558359415,8389.0,9459.0,1.37,1.0,1,0,0
12,99,94.98,98.21,21060.0,0.2078681835393815,22173.0,0.1332934870728673,21345.0,21735.0,3.23,0.0,1,0,1
